Time / s,C1.v / V,C2.v / V,G.v / V,L.v / V,Nr.v / V,Ro.v / V
1125.0,-0.378557026386261,0.5787164568901062,0.9572734832763672,0.5761043429374695,-0.378557026386261,0.002612162847071886
1130.0,-0.25080394744873047,0.5396618843078613,0.7904658913612366,0.5351192355155945,-0.25080394744873047,0.004542666953057051
1135.0,-0.12212865054607391,0.4979429543018341,0.6200715899467468,0.49161678552627563,-0.12212865054607391,0.006326187867671251
1140.0,0.006868988275527954,0.45424526929855347,0.4473762810230255,0.44629019498825073,0.006868988275527954,0.007955072447657585
1145.0,0.1357436329126358,0.4092446267604828,0.2735010087490082,0.3998204469680786,0.1357436329126358,0.009424179792404175
1150.0,0.2641890048980713,0.3636055290699005,0.09941653907299042,0.35287490487098694,0.2641890048980713,0.010730626992881298
1155.0,0.3920726776123047,0.3179768919944763,-0.07409577071666718,0.30610260367393494,0.3920726776123047,0.011874289251863956
1160.0,0.5194342732429504,0.27298226952552795,-0.24645200371742249,0.2601255178451538,0.5194342732429504,0.012856760993599892
1165.0,0.6464862823486328,0.2292248159646988,-0.4172614812850952,0.21554291248321533,0.6464862823486328,0.013681907206773758
1170.0,0.773666262626648,0.18727290630340576,-0.5863933563232422,0.1729174703359604,0.773666262626648,0.014355427585542202
1175.0,0.9015790224075317,0.14767616987228394,-0.7539028525352478,0.1327909380197525,0.9015790224075317,0.014885232783854008
1178.80712890625,1.0,0.11942219734191895,-0.880577802658081,0.10422424226999283,1.0,0.01519794948399067
1180.0,1.0304505825042725,0.11094534397125244,-0.9195051789283752,0.0956646129488945,1.0304505825042725,0.015280735678970814
1185.0,1.1463793516159058,0.07736800611019135,-1.0690113306045532,0.06181419640779495,1.1463793516159058,0.015553812496364117
1190.0,1.2449517250061035,0.04685331508517265,-1.1980984210968018,0.031138185411691666,1.2449517250061035,0.015715129673480988
1195.0,1.3281660079956055,0.01928870938718319,-1.3088773488998413,0.0035138167440891266,1.3281660079956055,0.015774894505739212
1200.0,1.3979456424713135,-0.005427949130535126,-1.4033735990524292,-0.02117135375738144,1.3979456424713135,0.015743406489491463
1205.0,1.4561371803283691,-0.027390118688344955,-1.4835273027420044,-0.04302116483449936,1.4561371803283691,0.015631048008799553
1210.0,1.5043755769729614,-0.04667649045586586,-1.5510520935058594,-0.06212413311004639,1.5043755769729614,0.01544764544814825
1215.0,1.544124722480774,-0.0633564442396164,-1.6074811220169067,-0.07855904847383499,1.544124722480774,0.015202604234218597
1220.0,1.5767301321029663,-0.07749638706445694,-1.654226541519165,-0.09240145981311798,1.5767301321029663,0.01490507647395134
1225.0,1.603421926498413,-0.08916081488132477,-1.6925827264785767,-0.10372478514909744,1.603421926498413,0.014563976787030697
1230.0,1.6252878904342651,-0.09841155260801315,-1.7236994504928589,-0.11259940266609192,1.6252878904342651,0.014187846332788467
1235.0,1.6433039903640747,-0.10530959814786911,-1.7486135959625244,-0.11909457296133041,1.6433039903640747,0.013784977607429028
1240.0,1.6584128141403198,-0.10992901027202606,-1.7683417797088623,-0.12329255044460297,1.6584128141403198,0.013363545760512352
1245.0,1.6714235544204712,-0.11234159022569656,-1.783765196800232,-0.1252729594707489,1.6714235544204712,0.012931371107697487
1250.0,1.683093786239624,-0.11263137310743332,-1.7957251071929932,-0.1251273900270462,1.683093786239624,0.012496007606387138
1255.0,1.694087266921997,-0.11088639497756958,-1.8049737215042114,-0.12295109033584595,1.694087266921997,0.012064693495631218
1260.0,1.7049983739852905,-0.1072041466832161,-1.8122025728225708,-0.11884845793247223,1.7049983739852905,0.011644313111901283
1265.0,1.71634840965271,-0.10168984532356262,-1.8180383443832397,-0.11293119192123413,1.71634840965271,0.011241346597671509
1270.0,1.728583812713623,-0.09445653110742569,-1.823040246963501,-0.10531846433877945,1.728583812713623,0.010861927643418312
1275.0,1.7420928478240967,-0.08562635630369186,-1.8277192115783691,-0.09613803774118423,1.7420928478240967,0.01051168143749237
1280.0,1.7571905851364136,-0.07532896846532822,-1.83251953125,-0.08552483469247818,1.7571905851364136,0.010195866227149963
1285.0,1.7741405963897705,-0.06370148062705994,-1.8378419876098633,-0.07362066209316254,1.7741405963897705,0.009919182397425175
1290.0,1.793143391609192,-0.05088895559310913,-1.8440322875976562,-0.06057482957839966,1.793143391609192,0.009685873985290527
1295.0,1.814346432685852,-0.03704376146197319,-1.8513901233673096,-0.04654340818524361,1.814346432685852,0.009499646723270416
1300.0,1.8378419876098633,-0.022322537377476692,-1.8601645231246948,-0.03168618306517601,1.8378419876098633,0.009363644756376743
1305.0,1.8636746406555176,-0.006889645010232925,-1.870564341545105,-0.016170086339116096,1.8636746406555176,0.009280441328883171
1310.0,1.8918424844741821,0.009084822610020638,-1.8827576637268066,-0.00016718171536922455,1.8918424844741821,0.009252004325389862
1315.0,1.922296404838562,0.025430090725421906,-1.8968662023544312,0.016150357201695442,1.922296404838562,0.009279732592403889
1320.0,1.9549397230148315,0.04198145121335983,-1.9129582643508911,0.03261692821979523,1.9549397230148315,0.00936452392488718
1325.0,1.9896423816680908,0.05856108292937279,-1.9310812950134277,0.04905460402369499,1.9896423816680908,0.00950648169964552
1330.0,2.0262341499328613,0.07499474287033081,-1.9512393474578857,0.06528963148593903,2.0262341499328613,0.009705113247036934
1335.0,2.0645148754119873,0.09112029522657394,-1.9733946323394775,0.08116062730550766,2.0645148754119873,0.009959664195775986
1340.0,2.1042494773864746,0.10677139461040497,-1.9974780082702637,0.0965028926730156,2.1042494773864746,0.010268503800034523
1345.0,2.1451728343963623,0.12178600579500198,-2.0233867168426514,0.1111566349864006,2.1451728343963623,0.010629368014633656
1350.0,2.1870005130767822,0.13601049780845642,-2.050990104675293,0.1249709203839302,2.1870005130767822,0.011039583012461662
1355.0,2.229440450668335,0.14930219948291779,-2.0801382064819336,0.13780587911605835,2.229440450668335,0.011496327817440033
1360.0,2.2721638679504395,0.16152292490005493,-2.1106410026550293,0.14952723681926727,2.2721638679504395,0.011995689012110233
1365.0,2.3148343563079834,0.17254650592803955,-2.1422879695892334,0.1600130796432495,2.3148343563079834,0.012533418834209442
1370.0,2.357124090194702,0.18225565552711487,-2.17486834526062,0.16915027797222137,2.357124090194702,0.013105371035635471
1375.0,2.398688554763794,0.19054728746414185,-2.208141326904297,0.1768406480550766,2.398688554763794,0.013706639409065247
1380.0,2.439180850982666,0.19733241200447083,-2.2418484687805176,0.18300054967403412,2.439180850982666,0.014331867918372154
1385.0,2.478259801864624,0.20253466069698334,-2.2757251262664795,0.1875590831041336,2.478259801864624,0.014975576661527157
1390.0,2.5155961513519287,0.20608706772327423,-2.309509038925171,0.1904546320438385,2.5155961513519287,0.015632446855306625
1395.0,2.550865650177002,0.2079465240240097,-2.342919111251831,0.1916501224040985,2.550865650177002,0.016296401619911194
1400.0,2.583760976791382,0.20808447897434235,-2.3756766319274902,0.1911230832338333,2.583760976791382,0.016961384564638138
1405.0,2.613985538482666,0.2064800262451172,-2.407505512237549,0.18885844945907593,2.613985538482666,0.017621587961912155
1410.0,2.6412670612335205,0.20313484966754913,-2.4381322860717773,0.1848638653755188,2.6412670612335205,0.018270988017320633
1415.0,2.6653594970703125,0.1980709582567215,-2.4672887325286865,0.17916744947433472,2.6653594970703125,0.01890351064503193
1420.0,2.686040163040161,0.1913236826658249,-2.4947166442871094,0.17181040346622467,2.686040163040161,0.019513271749019623
1425.0,2.7031023502349854,0.18293190002441406,-2.5201704502105713,0.16283714771270752,2.7031023502349854,0.020094750449061394
1430.0,2.716387987136841,0.17296932637691498,-2.5434186458587646,0.15232695639133453,2.716387987136841,0.02064237743616104
1435.0,2.725769281387329,0.16152150928974152,-2.5642478466033936,0.14037057757377625,2.725769281387329,0.02115093730390072
1440.0,2.731135368347168,0.14867445826530457,-2.582460880279541,0.12705889344215393,2.731135368347168,0.021615566685795784
1445.0,2.732421875,0.134536013007164,-2.597885847091675,0.11250422894954681,2.732421875,0.02203177846968174
1450.0,2.7296104431152344,0.11923438310623169,-2.6103761196136475,0.09683887660503387,2.7296104431152344,0.022395504638552666
1455.0,2.72271466255188,0.10290498286485672,-2.619809627532959,0.08020184189081192,2.72271466255188,0.022703135386109352
1460.0,2.7117538452148438,0.08567672222852707,-2.626077175140381,0.06272535026073456,2.7117538452148438,0.02295137569308281
1465.0,2.696829319000244,0.06771121919155121,-2.6291182041168213,0.04457348585128784,2.696829319000244,0.023137733340263367
1470.0,2.6780714988708496,0.04917256906628609,-2.628899097442627,0.025912322103977203,2.6780714988708496,0.023260248824954033
1475.0,2.655616044998169,0.030220672488212585,-2.6253955364227295,0.006903432309627533,2.655616044998169,0.0233172420412302
1480.0,2.6296470165252686,0.011024901643395424,-2.618622064590454,-0.01228286698460579,2.6296470165252686,0.023307768628001213
1485.0,2.600403070449829,-0.008234856650233269,-2.608638048171997,-0.03146657720208168,2.600403070449829,0.023231718689203262
1490.0,2.5681445598602295,-0.02738030254840851,-2.595524787902832,-0.05046980082988739,2.5681445598602295,0.023089496418833733
1495.0,2.5331175327301025,-0.04624373838305473,-2.5793612003326416,-0.06912530213594437,2.5331175327301025,0.022881558164954185
1500.0,2.495652675628662,-0.06464487314224243,-2.5602974891662598,-0.0872546136379242,2.495652675628662,0.022609740495681763
1505.0,2.456092119216919,-0.08241011947393417,-2.5385022163391113,-0.1046864464879036,2.456092119216919,0.02227632887661457
1510.0,2.4147748947143555,-0.09937457740306854,-2.5141494274139404,-0.12125834822654724,2.4147748947143555,0.021883772686123848
1515.0,2.3720645904541016,-0.1153787225484848,-2.487443447113037,-0.1368139535188675,2.3720645904541016,0.021435221657156944
1520.0,2.3283627033233643,-0.1302679479122162,-2.4586305618286133,-0.15120269358158112,2.3283627033233643,0.02093474008142948
1525.0,2.2840731143951416,-0.1438983678817749,-2.427971601486206,-0.16428512334823608,2.2840731143951416,0.020386766642332077
1530.0,2.239574909210205,-0.15613722801208496,-2.395711898803711,-0.17593270540237427,2.239574909210205,0.019795482978224754
1535.0,2.195293426513672,-0.1668640375137329,-2.3621575832366943,-0.18603047728538513,2.195293426513672,0.01916643977165222
1540.0,2.1516451835632324,-0.17597246170043945,-2.327617645263672,-0.194477841258049,2.1516451835632324,0.018505368381738663
1545.0,2.109029531478882,-0.18336676061153412,-2.292396306991577,-0.2011847048997879,2.109029531478882,0.017817948013544083
1550.0,2.0678398609161377,-0.1889672577381134,-2.2568070888519287,-0.2060774564743042,2.0678398609161377,0.017110195010900497
1555.0,2.028472900390625,-0.1927153617143631,-2.2211883068084717,-0.20910412073135376,2.028472900390625,0.01638875901699066
1560.0,1.9913049936294556,-0.1945682168006897,-2.18587327003479,-0.2102285474538803,1.9913049936294556,0.015660323202610016
1565.0,1.9566844701766968,-0.19448642432689667,-2.1511709690093994,-0.20941752195358276,1.9566844701766968,0.014931103214621544
1570.0,1.9249494075775146,-0.19246624410152435,-2.1174156665802,-0.20667430758476257,1.9249494075775146,0.014208067208528519
1575.0,1.8964085578918457,-0.18851856887340546,-2.0849270820617676,-0.20201657712459564,1.8964085578918457,0.01349799707531929
1580.0,1.8713465929031372,-0.18266330659389496,-2.0540099143981934,-0.19547072052955627,1.8713465929031372,0.012807418592274189
1585.0,1.8500170707702637,-0.17493778467178345,-2.0249547958374023,-0.1870804876089096,1.8500170707702637,0.01214270107448101
1590.0,1.8326339721679688,-0.16540953516960144,-1.9980435371398926,-0.17691977322101593,1.8326339721679688,0.011510231532156467
1595.0,1.8193762302398682,-0.1541602462530136,-1.973536491394043,-0.16507630050182343,1.8193762302398682,0.010916058905422688
1600.0,1.810410737991333,-0.14126570522785187,-1.9516764879226685,-0.15163150429725647,1.810410737991333,0.010365797206759453
1605.0,1.8058334589004517,-0.1268451064825058,-1.9326785802841187,-0.13670991361141205,1.8058334589004517,0.009864813648164272
1610.0,1.8057060241699219,-0.1110265925526619,-1.916732668876648,-0.12044458091259003,1.8057060241699219,0.009417993016541004
1615.0,1.810064673423767,-0.09394268691539764,-1.9040074348449707,-0.10297250747680664,1.810064673423767,0.009029815904796124
1620.0,1.818908452987671,-0.07573586702346802,-1.8946443796157837,-0.08444011956453323,1.818908452987671,0.008704252541065216
1625.0,1.8321672677993774,-0.056575678288936615,-1.8887429237365723,-0.06502027064561844,1.8321672677993774,0.008444588631391525
1630.0,1.8497345447540283,-0.03663797676563263,-1.8863725662231445,-0.04489149525761604,1.8497345447540283,0.008253518491983414
1635.0,1.8715132474899292,-0.01608474738895893,-1.887597918510437,-0.024218302220106125,1.8715132474899292,0.008133554831147194
1640.0,1.8973056077957153,0.004888925701379776,-1.8924167156219482,-0.003197094425559044,1.8973056077957153,0.008086021058261395
1645.0,1.9268882274627686,0.026089033111929893,-1.90079927444458,0.017977364361286163,1.9268882274627686,0.00811166875064373
1650.0,1.960020661354065,0.04732441529631615,-1.9126962423324585,0.039113599807024,1.960020661354065,0.008210815489292145
1655.0,1.9964382648468018,0.06840594112873077,-1.9280322790145874,0.06002271920442581,1.9964382648468018,0.008383222855627537
1660.0,2.035804510116577,0.08913267403841019,-1.946671962738037,0.08050520718097687,2.035804510116577,0.008627468720078468
1665.0,2.077761173248291,0.10930882394313812,-1.9684523344039917,0.10036729276180267,2.077761173248291,0.008941525593400002
1670.0,2.1219780445098877,0.12875324487686157,-1.9932247400283813,0.11942969262599945,2.1219780445098877,0.009323553182184696
1675.0,2.168037176132202,0.14727824926376343,-2.020758867263794,0.13750818371772766,2.168037176132202,0.009770053438842297
1680.0,2.215515613555908,0.16470685601234436,-2.0508086681365967,0.15442974865436554,2.215515613555908,0.010277112945914268
1685.0,2.2640061378479004,0.18087363243103027,-2.08313250541687,0.170032799243927,2.2640061378479004,0.010840835981070995
1690.0,2.313065767288208,0.19562241435050964,-2.117443323135376,0.18416611850261688,2.313065767288208,0.011456296779215336
1695.0,2.3622372150421143,0.20880955457687378,-2.1534276008605957,0.1966916173696518,2.3622372150421143,0.012117943726480007
1700.0,2.4110753536224365,0.22030292451381683,-2.190772294998169,0.20748278498649597,2.4110753536224365,0.012820138595998287
1705.0,2.459132671356201,0.22998595237731934,-2.229146718978882,0.2164291888475418,2.459132671356201,0.013556763529777527
1710.0,2.5059561729431152,0.23776090145111084,-2.268195390701294,0.22343984246253967,2.5059561729431152,0.014321052469313145
1715.0,2.5511081218719482,0.24354363977909088,-2.3075644969940186,0.22843746840953827,2.5511081218719482,0.015106180682778358
1720.0,2.5941665172576904,0.24726566672325134,-2.346900701522827,0.23136045038700104,2.5941665172576904,0.015905218198895454
1725.0,2.634718179702759,0.2488839328289032,-2.385834217071533,0.23217323422431946,2.634718179702759,0.016710704192519188
1730.0,2.6723735332489014,0.2483711987733841,-2.4240024089813232,0.23085597157478333,2.6723735332489014,0.01751522906124592
1735.0,2.706770420074463,0.2457132190465927,-2.461057186126709,0.22740162909030914,2.706770420074463,0.01831158436834812
1740.0,2.7375710010528564,0.2409266233444214,-2.4966444969177246,0.22183440625667572,2.7375710010528564,0.01909223198890686
1745.0,2.7644715309143066,0.2340451180934906,-2.530426502227783,0.21419528126716614,2.7644715309143066,0.019849834963679314
1750.0,2.7871949672698975,0.22510993480682373,-2.5620851516723633,0.20453250408172607,2.7871949672698975,0.020577434450387955
1755.0,2.8055121898651123,0.2141975462436676,-2.5913145542144775,0.1929294764995575,2.8055121898651123,0.02126806601881981
1760.0,2.8192331790924072,0.20140109956264496,-2.6178321838378906,0.1794859617948532,2.8192331790924072,0.021915139630436897
1765.0,2.82818865776062,0.18681475520133972,-2.641373872756958,0.1643022894859314,2.82818865776062,0.02251245267689228
1770.0,2.832277297973633,0.17056921124458313,-2.661708116531372,0.14751499891281128,2.832277297973633,0.02305421233177185
1775.0,2.831439971923828,0.15280824899673462,-2.6786317825317383,0.12927310168743134,2.831439971923828,0.023535141721367836
1780.0,2.825639486312866,0.13367795944213867,-2.6919615268707275,0.10972760617733002,2.825639486312866,0.023950356990098953
1785.0,2.8149030208587646,0.11334805190563202,-2.701555013656616,0.08905237913131714,2.8149030208587646,0.024295669049024582
1790.0,2.7993102073669434,0.09200327843427658,-2.7073068618774414,0.06743571162223816,2.7993102073669434,0.024567564949393272
1795.0,2.778965473175049,0.06982994079589844,-2.7091355323791504,0.04506693780422211,2.778965473175049,0.02476300112903118
1800.0,2.7540221214294434,0.04702484607696533,-2.7069973945617676,0.02214517444372177,2.7540221214294434,0.02487967349588871
1805.0,2.7246952056884766,0.02379898726940155,-2.7008962631225586,-0.0011171847581863403,2.7246952056884766,0.02491617202758789
1810.0,2.6912243366241455,0.0003625527024269104,-2.690861701965332,-0.024509074166417122,2.6912243366241455,0.024871626868844032
1815.0,2.653879165649414,-0.023074239492416382,-2.6769533157348633,-0.047820039093494415,2.653879165649414,0.024745797738432884
1820.0,2.6129953861236572,-0.04629144072532654,-2.6592867374420166,-0.07083098590373993,2.6129953861236572,0.02453954890370369
1825.0,2.568929672241211,-0.06907342374324799,-2.63800311088562,-0.09332774579524994,2.568929672241211,0.024254323914647102
1830.0,2.5220494270324707,-0.09121201187372208,-2.6132614612579346,-0.11510398238897324,2.5220494270324707,0.023891974240541458
1835.0,2.4727845191955566,-0.11249664425849915,-2.5852811336517334,-0.13595226407051086,2.4727845191955566,0.02345561981201172
1840.0,2.4215803146362305,-0.13272549211978912,-2.5543057918548584,-0.15567442774772644,2.4215803146362305,0.022948939353227615
1845.0,2.3688745498657227,-0.15170802175998688,-2.520582437515259,-0.17408378422260284,2.3688745498657227,0.022375771775841713
1850.0,2.315157413482666,-0.16926105320453644,-2.4844183921813965,-0.19100230932235718,2.315157413482666,0.02174125798046589
1855.0,2.260924816131592,-0.1852148026227951,-2.4461395740509033,-0.20626583695411682,2.260924816131592,0.021051043644547462
1860.0,2.206653594970703,-0.19941110908985138,-2.406064510345459,-0.21972179412841797,2.206653594970703,0.020310688763856888
1865.0,2.152853488922119,-0.21171002089977264,-2.364563465118408,-0.23123699426651,2.152853488922119,0.019526967778801918
1870.0,2.100027084350586,-0.22198860347270966,-2.3220155239105225,-0.24069556593894958,2.100027084350586,0.018706971779465675
1875.0,2.0486583709716797,-0.2301362007856369,-2.278794527053833,-0.24799396097660065,2.0486583709716797,0.017857754603028297
1880.0,1.9992305040359497,-0.23606617748737335,-2.2352967262268066,-0.253053218126297,1.9992305040359497,0.016987020149827003
1885.0,1.952213168144226,-0.23971377313137054,-2.191926956176758,-0.25581657886505127,1.952213168144226,0.016102805733680725
1890.0,1.9080525636672974,-0.24102815985679626,-2.149080753326416,-0.25624120235443115,1.9080525636672974,0.01521304901689291
1895.0,1.8671711683273315,-0.23998159170150757,-2.1071527004241943,-0.25430741906166077,1.8671711683273315,0.014325836673378944
1900.0,1.8299652338027954,-0.23657441139221191,-2.0665395259857178,-0.25002390146255493,1.8299652338027954,0.013449491932988167
1905.0,1.7968002557754517,-0.2308221310377121,-2.0276224613189697,-0.2434142529964447,1.7968002557754517,0.01259212289005518
1910.0,1.7680082321166992,-0.22275812923908234,-1.9907662868499756,-0.23451974987983704,1.7680082321166992,0.011761628091335297
1915.0,1.7438762187957764,-0.21244917809963226,-1.9563254117965698,-0.2234150916337967,1.7438762187957764,0.01096590980887413
1920.0,1.724653959274292,-0.19997751712799072,-1.9246314764022827,-0.2101900428533554,1.724653959274292,0.01021251268684864
1925.0,1.710557460784912,-0.18543574213981628,-1.8959932327270508,-0.19494430720806122,1.710557460784912,0.009508570656180382
1930.0,1.7017385959625244,-0.16895276308059692,-1.8706912994384766,-0.17781364917755127,1.7017385959625244,0.008860886096954346
1935.0,1.698305368423462,-0.15067176520824432,-1.8489772081375122,-0.15894751250743866,1.698305368423462,0.008275749161839485
1940.0,1.700340747833252,-0.13073843717575073,-1.8310792446136475,-0.13849741220474243,1.700340747833252,0.007758984807878733
1945.0,1.7078458070755005,-0.1093340590596199,-1.817179799079895,-0.11664976924657822,1.7078458070755005,0.007315704599022865
1950.0,1.720774531364441,-0.0866515040397644,-1.80742609500885,-0.09360186755657196,1.720774531364441,0.006950359791517258
1955.0,1.739067792892456,-0.06287930905818939,-1.8019471168518066,-0.06954631209373474,1.739067792892456,0.006666997447609901
1960.0,1.762573480606079,-0.038236863911151886,-1.8008103370666504,-0.04470544680953026,1.762573480606079,0.006468584295362234
1965.0,1.7910964488983154,-0.01294945552945137,-1.8040459156036377,-0.019306804984807968,1.7910964488983154,0.0063573503866791725
1970.0,1.8244253396987915,0.012761267833411694,-1.81166410446167,0.006426187232136726,1.8244253396987915,0.00633508013561368
1975.0,1.8622769117355347,0.03865952789783478,-1.8236173391342163,0.032257080078125,1.8622769117355347,0.0064024487510323524
1980.0,1.9043169021606445,0.06450427323579788,-1.8398126363754272,0.05794506520032883,1.9043169021606445,0.006559207569807768
1985.0,1.9501956701278687,0.09006013721227646,-1.860135555267334,0.08325551450252533,1.9501956701278687,0.006804624106734991
1990.0,1.9995198249816895,0.11509174853563309,-1.8844280242919922,0.10795469582080841,1.9995198249816895,0.007137053180485964
1995.0,2.0518412590026855,0.13936251401901245,-1.9124786853790283,0.13180877268314362,2.0518412590026855,0.007553728763014078
2000.0,2.1066999435424805,0.16264480352401733,-1.944055199623108,0.15459340810775757,2.1066999435424805,0.008051393553614616
2005.0,2.1636204719543457,0.18472035229206085,-1.9789001941680908,0.1760941594839096,2.1636204719543457,0.008626190014183521
2010.0,2.222076416015625,0.2053772509098053,-2.0166990756988525,0.1961042433977127,2.222076416015625,0.00927301961928606
2015.0,2.281536817550659,0.22441667318344116,-2.0571200847625732,0.21443034708499908,2.281536817550659,0.009986327029764652
2020.0,2.341477394104004,0.2416534423828125,-2.0998239517211914,0.23089313507080078,2.341477394104004,0.010760307312011719
2025.0,2.401336669921875,0.2569188177585602,-2.1444180011749268,0.24533089995384216,2.401336669921875,0.01158791221678257
2030.0,2.4605588912963867,0.2700612246990204,-2.190497636795044,0.25759950280189514,2.4605588912963867,0.012461734004318714
2035.0,2.5186095237731934,0.28094297647476196,-2.237666606903076,0.26756855845451355,2.5186095237731934,0.01337442360818386
2040.0,2.5749387741088867,0.289453387260437,-2.28548526763916,0.2751358449459076,2.5749387741088867,0.014317544177174568
2045.0,2.629013776779175,0.2955026626586914,-2.3335111141204834,0.2802202105522156,2.629013776779175,0.015282449312508106
2050.0,2.6803314685821533,0.2990119159221649,-2.381319522857666,0.2827511429786682,2.6803314685821533,0.0162607803940773
2055.0,2.7283990383148193,0.29993870854377747,-2.4284603595733643,0.28269532322883606,2.7283990383148193,0.0172433964908123
2060.0,2.772754430770874,0.29826271533966064,-2.474491834640503,0.28004154562950134,2.772754430770874,0.01822117157280445
2065.0,2.8129656314849854,0.2939755618572235,-2.5189900398254395,0.27479028701782227,2.8129656314849854,0.019185272976756096
2070.0,2.8486382961273193,0.2871032953262329,-2.561535120010376,0.26697659492492676,2.8486382961273193,0.020126700401306152
2075.0,2.879420280456543,0.2776990234851837,-2.6017212867736816,0.2566624581813812,2.879420280456543,0.02103656716644764
2080.0,2.9049935340881348,0.26582860946655273,-2.639164924621582,0.24392226338386536,2.9049935340881348,0.021906355395913124
2085.0,2.9250898361206055,0.251583993434906,-2.6735057830810547,0.2288561314344406,2.9250898361206055,0.022727854549884796
2090.0,2.9394986629486084,0.23508906364440918,-2.704409599304199,0.21159587800502777,2.9394986629486084,0.023493170738220215
2095.0,2.948050022125244,0.21647995710372925,-2.73157000541687,0.19228504598140717,2.948050022125244,0.02419491484761238
2100.0,2.950620174407959,0.19590823352336884,-2.7547121047973633,0.17108199000358582,2.950620174407959,0.02482623979449272
2105.0,2.94716215133667,0.17355944216251373,-2.7736027240753174,0.14817850291728973,2.94716215133667,0.025380946695804596
2110.0,2.9376728534698486,0.14962956309318542,-2.788043260574341,0.12377609312534332,2.9376728534698486,0.0258534736931324
2115.0,2.9221839904785156,0.12431921064853668,-2.7978646755218506,0.0980803593993187,2.9221839904785156,0.026238849386572838
2120.0,2.900818347930908,0.09786108136177063,-2.80295729637146,0.07132794708013535,2.900818347930908,0.026533130556344986
2125.0,2.8737447261810303,0.07049483060836792,-2.8032498359680176,0.04376170411705971,2.8737447261810303,0.026733124628663063
2130.0,2.8411495685577393,0.04245584085583687,-2.7986936569213867,0.015619702637195587,2.8411495685577393,0.02683614008128643
2135.0,2.803318977355957,0.014005240052938461,-2.789313554763794,-0.012835606932640076,2.803318977355957,0.026840845122933388
2140.0,2.7605817317962646,-0.014593892730772495,-2.7751755714416504,-0.0413406565785408,2.7605817317962646,0.02674676477909088
2145.0,2.7132678031921387,-0.043088797479867935,-2.7563564777374268,-0.06964252144098282,2.7132678031921387,0.026553723961114883
2150.0,2.6618049144744873,-0.07121127098798752,-2.733016014099121,-0.09747443348169327,2.6618049144744873,0.026263168081641197
2155.0,2.6066529750823975,-0.09869800508022308,-2.705350875854492,-0.12457536906003952,2.6066529750823975,0.025877362117171288
2160.0,2.548274517059326,-0.12529614567756653,-2.6735706329345703,-0.1506950557231903,2.548274517059326,0.02539891190826893
2165.0,2.4871935844421387,-0.15075470507144928,-2.6379482746124268,-0.17558647692203522,2.4871935844421387,0.02483176626265049
2170.0,2.42396879196167,-0.1748310923576355,-2.59879994392395,-0.1990119367837906,2.42396879196167,0.02418084442615509
2175.0,2.3591582775115967,-0.19729575514793396,-2.5564539432525635,-0.22074715793132782,2.3591582775115967,0.02345140650868416
2180.0,2.2933435440063477,-0.21793265640735626,-2.5112760066986084,-0.24058225750923157,2.2933435440063477,0.022649597376585007
2185.0,2.2271368503570557,-0.23654115200042725,-2.4636778831481934,-0.2583237886428833,2.2271368503570557,0.021782636642456055
2190.0,2.1611428260803223,-0.25293704867362976,-2.4140796661376953,-0.27379506826400757,2.1611428260803223,0.020858030766248703
2195.0,2.095959424972534,-0.26695460081100464,-2.3629140853881836,-0.2868382930755615,2.095959424972534,0.019883690401911736
2200.0,2.0322022438049316,-0.27845317125320435,-2.310655355453491,-0.29732173681259155,2.0322022438049316,0.018868565559387207
2205.0,1.970467448234558,-0.28731194138526917,-2.257779359817505,-0.30513373017311096,1.970467448234558,0.017821790650486946
2210.0,1.9113270044326782,-0.2934280335903168,-2.2047550678253174,-0.31018051505088806,1.9113270044326782,0.01675247587263584
2215.0,1.8553463220596313,-0.2967337369918823,-2.1520800590515137,-0.3124043345451355,1.8553463220596313,0.01567058451473713
2220.0,1.80306077003479,-0.29718416929244995,-2.1002449989318848,-0.3117702603340149,1.80306077003479,0.014586090110242367
2225.0,1.7549724578857422,-0.29474779963493347,-2.049720287322998,-0.30825644731521606,1.7549724578857422,0.013508642092347145
2230.0,1.711548924446106,-0.28943684697151184,-2.000985622406006,-0.3018852472305298,1.711548924446106,0.012448396533727646
2235.0,1.6732151508331299,-0.2812879681587219,-1.9545031785964966,-0.2927032709121704,1.6732151508331299,0.011415302753448486
2240.0,1.640364170074463,-0.27034467458724976,-1.9107087850570679,-0.28076350688934326,1.640364170074463,0.010418822057545185
2245.0,1.6133248805999756,-0.25669941306114197,-1.87002432346344,-0.26616787910461426,1.6133248805999756,0.009468457661569118
2250.0,1.5923752784729004,-0.24046693742275238,-1.832842230796814,-0.24904018640518188,1.5923752784729004,0.00857325829565525
2255.0,1.5777586698532104,-0.22176969051361084,-1.7995283603668213,-0.22951145470142365,1.5777586698532104,0.0077417707070708275
2260.0,1.569643497467041,-0.2007681429386139,-1.7704116106033325,-0.20775017142295837,1.569643497467041,0.006982028484344482
2265.0,1.5681331157684326,-0.17764854431152344,-1.745781660079956,-0.18394997715950012,1.5681331157684326,0.006301431450992823
2270.0,1.573292851448059,-0.15260443091392517,-1.725897192955017,-0.15831120312213898,1.573292851448059,0.00570678198710084
2275.0,1.5851198434829712,-0.12585189938545227,-1.710971713066101,-0.13105598092079163,1.5851198434829712,0.005204085260629654
2280.0,1.6035301685333252,-0.0976346805691719,-1.7011648416519165,-0.10243310034275055,1.6035301685333252,0.004798421170562506
